Honda,Passport 2019+,315000000,Rolling Code
Honda,City 2018+,433420000,Fixed Code
Honda,Amaze 2019+,433420000,Fixed Code
Honda,WR-V 2018+,433420000,Fixed Code
Honda,StepWGN 2020+,315000000,Rolling Code
Honda,N-Box 2019+,315000000,Fixed Code
Honda,Freed 2018+,433420000,Rolling Code
Honda,Stream 2017+,433420000,Fixed Code
Honda,Element 2011+,315000000,Fixed Code
Chevrolet,Silverado 2016+,315000000,Fixed Code
Chevrolet,Suburban 2017+,315000000,Rolling Code
Chevrolet,Tahoe 2018+,315000000,Rolling Code
Chevrolet,Blazer 2019+,315000000,Rolling Code
Chevrolet,Trailblazer 2020+,315000000,Fixed Code
Chevrolet,Camaro 2018+,315000000,Smart Key
Chevrolet,Corvette 2020+,315000000,Smart Key
Chevrolet,Equinox 2019+,315000000,Rolling Code
Chevrolet,Malibu 2018+,315000000,Rolling Code
Chevrolet,Traverse 2019+,315000000,Rolling Code
Chevrolet,Colorado 2018+,315000000,Fixed Code
Chevrolet,Spark 2018+,315000000,Fixed Code
Chevrolet,Bolt EV 2019+,315000000,Smart Key
Chevrolet,Onix 2020+,315000000,Fixed Code
Chevrolet,Tracker 2020+,315000000,Rolling Code
Chevrolet,Impala 2018+,315000000,Rolling Code
Chevrolet,Captiva 2017+,315000000,Fixed Code
Chevrolet,Prisma 2017+,315000000,Fixed Code
Chevrolet,Optra 2016+,315000000,Fixed Code
BMW,3 Series 2016+,868350000,Rolling Code
BMW,5 Series 2017+,868350000,Rolling Code
BMW,7 Series 2018+,868350000,Smart Key
BMW,X1 2019+,868350000,Rolling Code
BMW,X3 2019+,868350000,Rolling Code
BMW,X5 2020+,868350000,Smart Key
BMW,X7 2020+,868350000,Smart Key
BMW,2 Series 2018+,868350000,Rolling Code
BMW,4 Series 2018+,868350000,Rolling Code
BMW,8 Series 2019+,868350000,Smart Key
BMW,Z4 2019+,868350000,Smart Key
BMW,i3 2018+,868350000,Smart Key
BMW,i4 2022+,868350000,Smart Key
BMW,iX 2022+,868350000,Smart Key
BMW,iX3 2021+,868350000,Smart Key
BMW,iX1 2023+,868350000,Smart Key
BMW,X6 2020+,868350000,Smart Key
BMW,X2 2018+,868350000,Rolling Code
BMW,X4 2018+,868350000,Rolling Code
Mercedes,C-Class 2016+,868350000,Rolling Code
Mercedes,E-Class 2017+,868350000,Rolling Code
Mercedes,S-Class 2018+,868350000,Smart Key
Mercedes,GLA 2019+,868350000,Rolling Code
Mercedes,GLB 2020+,868350000,Rolling Code
Mercedes,GLC 2019+,868350000,Rolling Code
Mercedes,GLE 2019+,868350000,Smart Key
Mercedes,GLS 2020+,868350000,Smart Key
Mercedes,A-Class 2018+,868350000,Rolling Code
Mercedes,B-Class 2018+,868350000,Rolling Code
Mercedes,CLA 2019+,868350000,Rolling Code
Mercedes,CLS 2019+,868350000,Smart Key
Mercedes,EQC 2020+,868350000,Smart Key
Mercedes,EQA 2021+,868350000,Smart Key
Mercedes,EQS 2021+,868350000,Smart Key
Mercedes,EQE 2022+,868350000,Smart Key
Mercedes,AMG GT 2019+,868350000,Smart Key
Mercedes,GL 2016+,868350000,Rolling Code
Mercedes,G-Class 2020+,868350000,Smart Key
Audi,A3 2016+,868350000,Rolling Code
Audi,A4 2017+,868350000,Rolling Code
Audi,A6 2018+,868350000,Rolling Code
Audi,A8 2019+,868350000,Smart Key
Audi,Q3 2019+,868350000,Rolling Code
Audi,Q5 2019+,868350000,Rolling Code
Audi,Q7 2019+,868350000,Smart Key
Audi,Q8 2020+,868350000,Smart Key
Audi,e-tron 2020+,868350000,Smart Key
Audi,TT 2018+,868350000,Rolling Code
Audi,R8 2019+,868350000,Smart Key
Audi,A1 2018+,868350000,Rolling Code
Audi,A5 2018+,868350000,Rolling Code
Audi,S3 2019+,868350000,Rolling Code
Audi,S4 2019+,868350000,Rolling Code
Audi,S6 2020+,868350000,Rolling Code
Audi,RS6 2020+,868350000,Smart Key
Audi,RS7 2020+,868350000,Smart Key
Audi,RSQ8 2020+,868350000,Smart Key
Nissan,Rogue 2016+,433920000,Fixed Code
Nissan,Altima 2017+,433920000,Rolling Code
Nissan,Sentra 2018+,433920000,Rolling Code
Nissan,Pathfinder 2019+,315000000,Rolling Code
Nissan,Frontier 2020+,315000000,Fixed Code
Nissan,Armada 2020+,315000000,Rolling Code
Nissan,Kicks 2019+,433920000,Rolling Code
Nissan,Leaf 2019+,433920000,Smart Key
Nissan,Versa 2018+,433920000,Fixed Code
Nissan,Titan 2019+,315000000,Fixed Code
Nissan,Navara 2019+,433920000,Rolling Code
Nissan,X-Trail 2018+,433920000,Rolling Code
Nissan,Micra 2017+,433920000,Fixed Code
Nissan,Maxima 2018+,315000000,Smart Key
Nissan,Murano 2019+,315000000,Smart Key
Nissan,370Z 2018+,315000000,Smart Key
Nissan,GT-R 2019+,315000000,Smart Key
Nissan,Juke 2017+,433920000,Rolling Code
Nissan,Qashqai 2018+,433920000,Rolling Code
Kia,Sportage 2016+,433920000,Rolling Code
Kia,Sorento 2017+,433920000,Rolling Code
Kia,Optima 2018+,433920000,Rolling Code
Kia,Stinger 2019+,433920000,Smart Key
Kia,Ceed 2019+,433920000,Rolling Code
Kia,Picanto 2018+,433920000,Fixed Code
Kia,Rio 2018+,433920000,Fixed Code
Kia,Seltos 2020+,433920000,Rolling Code
Kia,Sonet 2020+,433920000,Fixed Code
Kia,Carnival 2021+,433920000,Smart Key
Kia,Niro 2019+,433920000,Smart Key
Kia,EV6 2022+,433920000,Smart Key
Kia,Proceed 2019+,433920000,Rolling Code
Kia,XCeed 2019+,433920000,Rolling Code
Kia,Soul 2018+,433920000,Rolling Code
Kia,Carens 2022+,433920000,Rolling Code
Kia,K5 2021+,433920000,Smart Key
Kia,Mohave 2019+,433920000,Rolling Code
Kia,Bongo 2018+,433920000,Fixed Code
Mercedes-Benz,Sprinter 2018+,868350000,Rolling Code
Renault,Megane 2017+,433920000,Rolling Code
Renault,Clio 2018+,433920000,Rolling Code
Renault,Kadjar 2019+,433920000,Rolling Code
Renault,Captur 2018+,433920000,Rolling Code
Renault,Arkana 2021+,433920000,Rolling Code
Renault,Talisman 2018+,433920000,Rolling Code
Renault,Scenic 2017+,433920000,Rolling Code
Renault,Traffic 2018+,433920000,Rolling Code
Renault,Master 2018+,433920000,Rolling Code
Renault,Zoe 2019+,433920000,Smart Key
Renault,Duster 2019+,433920000,Rolling Code
Renault,Koleos 2019+,433920000,Fixed Code
Renault,Symbol 2017+,433920000,Fixed Code
Renault,Fluence 2016+,433920000,Rolling Code
Peugeot,208 2018+,433920000,Rolling Code
Peugeot,308 2018+,433920000,Rolling Code
Peugeot,3008 2019+,433920000,Rolling Code
Peugeot,5008 2019+,433920000,Rolling Code
Peugeot,508 2019+,433920000,Rolling Code
Peugeot,2008 2019+,433920000,Rolling Code
Peugeot,Rifter 2019+,433920000,Rolling Code
Peugeot,Traveller 2019+,433920000,Rolling Code
Peugeot,Partner 2018+,433920000,Rolling Code
Peugeot,Expert 2018+,433920000,Rolling Code
Peugeot,Boxer 2018+,433920000,Rolling Code
Peugeot,e-208 2020+,433920000,Smart Key
Peugeot,e-2008 2020+,433920000,Smart Key
Peugeot,Landtrek 2020+,433920000,Fixed Code
Skoda,Octavia 2018+,433920000,Rolling Code
Skoda,Superb 2018+,433920000,Rolling Code
Skoda,Fabia 2019+,433920000,Rolling Code
Skoda,Kodiaq 2019+,433920000,Rolling Code
Skoda,Karoq 2019+,433920000,Rolling Code
Skoda,Scala 2019+,433920000,Rolling Code
Skoda,Enyaq 2021+,433920000,Smart Key
Skoda,Yeti 2017+,433920000,Fixed Code
Skoda,Roomster 2016+,433920000,Fixed Code
Skoda,Kamiq 2019+,433920000,Rolling Code
Volvo,XC60 2018+,868350000,Rolling Code
Volvo,XC90 2018+,868350000,Smart Key
Volvo,XC40 2019+,868350000,Rolling Code
Volvo,S60 2019+,868350000,Rolling Code
Volvo,S90 2019+,868350000,Rolling Code
Volvo,V60 2019+,868350000,Rolling Code
Volvo,V90 2019+,868350000,Rolling Code
Volvo,C40 2022+,868350000,Smart Key
Volvo,EX90 2023+,868350000,Smart Key
Volvo,EX30 2023+,868350000,Smart Key
Mazda,CX-5 2018+,433920000,Rolling Code
Mazda,CX-9 2019+,433920000,Rolling Code
Mazda,CX-30 2020+,433920000,Rolling Code
Mazda,3 2018+,433920000,Rolling Code
Mazda,6 2018+,433920000,Rolling Code
Mazda,MX-5 2019+,433920000,Smart Key
Mazda,2 2018+,433920000,Fixed Code
Mazda,CX-50 2022+,433920000,Rolling Code
Mazda,CX-60 2023+,433920000,Rolling Code
Mazda,CX-90 2023+,433920000,Smart Key
Subaru,Forester 2018+,433920000,Rolling Code
Subaru,Outback 2019+,433920000,Rolling Code
Subaru,Impreza 2018+,433920000,Rolling Code
Subaru,Ascent 2019+,315000000,Rolling Code
Subaru,Legacy 2018+,433920000,Rolling Code
Subaru,Crosstrek 2018+,433920000,Rolling Code
Subaru,WRX 2019+,433920000,Smart Key
Subaru,BRZ 2020+,433920000,Smart Key
Subaru,Levorg 2018+,433920000,Rolling Code
Subaru,Solterra 2023+,433920000,Smart Key
Mitsubishi,Outlander 2018+,433920000,Fixed Code
Mitsubishi,ASX 2019+,433920000,Rolling Code
Mitsubishi,Eclipse Cross 2019+,433920000,Rolling Code
Mitsubishi,Pajero Sport 2018+,433920000,Rolling Code
Mitsubishi,Mirage 2018+,433920000,Fixed Code
Mitsubishi,Lancer 2017+,433920000,Fixed Code
Mitsubishi,Attrage 2019+,433920000,Fixed Code
Mitsubishi,Montero 2018+,433920000,Rolling Code
Mitsubishi,Xpander 2019+,433920000,Rolling Code
Mitsubishi,Delica 2018+,433920000,Rolling Code
Jeep,Grand Cherokee 2016+,315000000,Fixed Code
Jeep,Wrangler 2017+,315000000,Rolling Code
Jeep,Compass 2018+,315000000,Rolling Code
Jeep,Renegade 2018+,315000000,Rolling Code
Jeep,Gladiator 2020+,315000000,Fixed Code
Jeep,Patriot 2016+,315000000,Fixed Code
Jeep,Cherokee 2018+,315000000,Rolling Code
Jeep,Commander 2021+,315000000,Rolling Code
Jeep,Avenger 2023+,433920000,Smart Key
Jeep,Liberty 2012+,315000000,Fixed Code
Chrysler,300 2016+,315000000,Fixed Code
Chrysler,Pacifica 2017+,315000000,Rolling Code
Chrysler,Grand Voyager 2018+,315000000,Rolling Code
Chrysler,PT Cruiser 2010+,315000000,Fixed Code
Chrysler,Delta 2012+,315000000,Fixed Code
Chrysler,Sebring 2010+,315000000,Fixed Code
Chrysler,LeBaron 1995+,315000000,Fixed Code
Chrysler,Town & Country 2016+,315000000,Rolling Code
Chrysler,Pacifica Hybrid 2019+,315000000,Rolling Code
Chrysler,Concorde 2004+,315000000,Fixed Code
Dodge,Charger 2016+,315000000,Fixed Code
Dodge,Challenger 2017+,315000000,Smart Key
Dodge,Durango 2018+,315000000,Rolling Code
Dodge,Journey 2017+,315000000,Rolling Code
Dodge,Caravan 2016+,315000000,Fixed Code
Dodge,Neon 2005+,315000000,Fixed Code
Dodge,Magnum 2008+,315000000,Fixed Code
Dodge,Dart 2013+,315000000,Fixed Code
Dodge,Avenger 2014+,315000000,Fixed Code
Dodge,Viper 2010+,315000000,Smart Key
Cadillac,Escalade 2016+,315000000,Smart Key
Cadillac,XT5 2017+,315000000,Rolling Code
Cadillac,XT6 2019+,315000000,Rolling Code
Cadillac,CT5 2020+,315000000,Smart Key
Cadillac,CT4 2020+,315000000,Smart Key
Cadillac,LYRIQ 2023+,315000000,Smart Key
Cadillac,ATS 2017+,315000000,Rolling Code
Cadillac,CTS 2016+,315000000,Rolling Code
Cadillac,XTS 2018+,315000000,Rolling Code
Cadillac,SRX 2016+,315000000,Rolling Code
Lexus,RX 2016+,433920000,Rolling Code
Lexus,NX 2017+,433920000,Rolling Code
Lexus,UX 2019+,433920000,Rolling Code
Lexus,ES 2018+,433920000,Rolling Code
Lexus,IS 2018+,433920000,Rolling Code
Lexus,GS 2017+,433920000,Rolling Code
Lexus,LS 2018+,433920000,Smart Key
Lexus,LC 2018+,433920000,Smart Key
Lexus,RC 2018+,433920000,Smart Key
Lexus,LX 2019+,315000000,Smart Key
Infiniti,QX60 2017+,315000000,Smart Key
Infiniti,Q50 2018+,315000000,Smart Key
Infiniti,QX50 2019+,315000000,Smart Key
Infiniti,Q70 2018+,315000000,Rolling Code
Infiniti,QX80 2018+,315000000,Smart Key
Infiniti,QX30 2017+,315000000,Rolling Code
Infiniti,Q60 2018+,315000000,Smart Key
Infiniti,QX55 2022+,315000000,Smart Key
Infiniti,EX 2015+,315000000,Fixed Code
Infiniti,JX 2014+,315000000,Fixed Code
Acura,MDX 2016+,315000000,Rolling Code
Acura,RDX 2017+,315000000,Rolling Code
Acura,TLX 2018+,315000000,Rolling Code
Acura,ILX 2017+,315000000,Rolling Code
Acura,RLX 2018+,315000000,Rolling Code
Acura,ZDX 2013+,315000000,Fixed Code
Acura,TSX 2013+,315000000,Fixed Code
Acura,CSX 2012+,315000000,Fixed Code
Acura,Integra 2022+,315000000,Smart Key
Acura,Legend 1995+,315000000,Fixed Code
Porsche,911 2017+,433920000,Smart Key
Porsche,Cayenne 2018+,433920000,Rolling Code
Porsche,Macan 2019+,433920000,Rolling Code
Porsche,Panamera 2019+,433920000,Smart Key
Porsche,Taycan 2020+,433920000,Smart Key
Porsche,718 Cayman 2018+,433920000,Smart Key
Porsche,718 Boxster 2018+,433920000,Smart Key
Porsche,GT3 2021+,433920000,Smart Key
Porsche,GT4 2020+,433920000,Smart Key
Porsche,Carrera 2018+,433920000,Smart Key
Range Rover,Velar 2019+,433920000,Smart Key
Range Rover,Evoque 2018+,433920000,Smart Key
Range Rover,Range Rover 2019+,433920000,Smart Key
Range Rover,Discovery 2019+,433920000,Smart Key
Range Rover,Discovery Sport 2019+,433920000,Smart Key
Range Rover,Defender 2020+,433920000,Smart Key
Range Rover,Range Rover Sport 2019+,433920000,Smart Key
Range Rover,Freelander 2014+,433920000,Fixed Code
Range Rover,Range Rover Classic 1995+,433920000,Fixed Code
Range Rover,Range Rover P38 2002+,433920000,Fixed Code
Jaguar,F-Pace 2018+,433920000,Smart Key
Jaguar,E-Pace 2019+,433920000,Smart Key
Jaguar,I-Pace 2019+,433920000,Smart Key
Jaguar,XF 2017+,433920000,Smart Key
Jaguar,XE 2017+,433920000,Smart Key
Jaguar,XJ 2018+,433920000,Smart Key
Jaguar,F-Type 2019+,433920000,Smart Key
Jaguar,XK 2015+,433920000,Fixed Code
Jaguar,S-Type 2008+,433920000,Fixed Code
Jaguar,X-Type 2009+,433920000,Fixed Code
Fiat,500X 2018+,433920000,Fixed Code
Fiat,500 2018+,433920000,Rolling Code
Fiat,Tipo 2018+,433920000,Rolling Code
Fiat,Panda 2019+,433920000,Rolling Code
Fiat,500L 2019+,433920000,Rolling Code
Fiat,Doblo 2018+,433920000,Rolling Code
Fiat,Freemont 2016+,315000000,Fixed Code
Fiat,Uno 2017+,315000000,Fixed Code
Fiat,Argo 2018+,315000000,Fixed Code
Fiat,Mobi 2018+,315000000,Fixed Code
Seat,Ibiza 2018+,433920000,Rolling Code
Seat,Leon 2018+,433920000,Rolling Code
Seat,Ateca 2019+,433920000,Rolling Code
Seat,Arona 2019+,433920000,Rolling Code
Seat,Tarraco 2019+,433920000,Rolling Code
Seat,Toledo 2016+,433920000,Fixed Code
Seat,Alhambra 2016+,433920000,Rolling Code
Seat,Exeo 2013+,433920000,Fixed Code
Seat,Inca 2003+,433920000,Fixed Code
Seat,Marbella 1998+,433920000,Fixed Code
